Seed,ElapsedTime(ms),Path Length,Min,0
393,20,513,,
394,13,513,,
395,14,513,,
396,28,513,,
397,10,513,,
398,29,513,,
399,4,513,,
400,7,513,,
401,8,513,,
402,33,513,,
403,21,513,,
404,5,513,,
405,36,513,,
406,15,513,,
407,27,513,,
408,21,513,,
409,16,513,,
410,22,513,,
411,6,513,,
412,14,513,,
413,15,513,,
414,12,513,,
415,10,513,,
416,45,513,,
417,40,513,,
418,23,513,,
419,26,513,,
420,15,513,,
421,15,513,,
422,2,513,,
423,12,513,,
424,44,513,,
425,15,513,,
426,47,513,,
427,31,513,,
428,26,513,,
429,30,513,,
430,28,513,,
431,10,513,,
432,18,513,,
433,18,513,,
434,21,513,,
435,23,513,,
436,1,513,,
437,2,513,,
438,49,513,,
439,3,513,,
440,20,513,,
441,32,513,,
442,24,513,,
443,23,513,,
444,22,513,,
445,17,513,,
446,1,513,,
447,24,513,,
448,23,513,,
449,15,513,,
450,8,513,,
451,5,513,,
452,22,513,,
453,12,513,,
454,22,513,,
455,12,513,,
456,42,513,,
457,13,513,,
458,31,513,,
459,57,513,,
460,6,513,,
461,12,513,,
462,22,513,,
463,5,513,,
464,22,513,,
465,15,513,,
466,10,513,,
467,26,513,,
468,8,513,,
469,14,513,,
470,5,513,,
471,51,513,,
472,10,513,,
473,7,513,,
474,10,513,,
475,34,513,,
476,44,513,,
477,13,513,,
478,20,513,,
479,15,513,,
480,4,513,,
481,19,513,,
482,7,513,,
483,14,513,,
484,25,513,,
485,52,513,,
486,2,513,,
487,3,513,,
488,8,513,,
489,7,513,,
490,13,513,,
491,8,513,,
492,2,513,,
493,5,513,,
494,6,513,,
495,14,513,,
496,1,513,,
497,37,513,,
498,2,513,,
499,18,513,,
500,2,513,,
501,31,513,,
502,10,513,,
503,3,513,,
504,12,513,,
505,8,513,,
506,8,513,,
507,42,513,,
508,26,513,,
509,20,513,,
510,8,513,,
511,5,513,,
512,28,513,,
513,6,513,,
514,22,513,,
515,7,513,,
516,13,513,,
517,4,513,,
518,30,513,,
519,40,513,,
520,6,513,,
521,49,513,,
522,52,513,,
523,7,513,,
524,43,513,,
525,24,513,,
526,1,513,,
527,7,513,,
528,30,513,,
529,25,513,,
530,7,513,,
531,19,513,,
532,14,513,,
533,26,513,,
534,4,513,,
535,43,513,,
536,4,513,,
537,8,513,,
538,26,513,,
539,16,513,,
540,12,513,,
541,28,513,,
542,9,513,,
543,27,513,,
544,17,513,,
545,56,513,,
546,16,513,,
547,16,513,,
548,4,513,,
549,2,513,,
550,2,513,,
551,23,513,,
552,9,513,,
553,4,513,,
554,38,513,,
555,11,513,,
556,20,513,,
557,29,513,,
558,39,513,,
559,24,513,,
560,14,513,,
561,6,513,,
562,8,513,,
563,8,513,,
564,11,513,,
565,59,513,,
566,3,513,,
567,34,513,,
568,34,513,,
569,42,513,,
570,22,513,,
571,5,513,,
572,32,513,,
573,7,513,,
574,39,513,,
575,21,513,,
576,12,513,,
577,13,513,,
578,3,513,,
579,7,513,,
580,14,513,,
581,6,513,,
582,11,513,,
583,29,513,,
584,42,513,,
585,7,513,,
586,19,513,,
587,4,513,,
588,24,513,,
589,17,513,,
590,11,513,,
591,50,513,,
592,11,513,,
593,3,513,,
594,4,513,,
595,10,513,,
596,31,513,,
597,22,513,,
598,10,513,,
599,38,513,,
600,15,513,,
601,3,513,,
602,26,513,,
603,6,513,,
604,12,513,,
605,5,513,,
606,22,513,,
607,40,513,,
608,14,513,,
609,25,513,,
610,9,513,,
611,15,513,,
612,5,513,,
613,30,513,,
614,27,513,,
615,6,513,,
616,20,513,,
617,4,513,,
618,32,513,,
619,3,513,,
620,48,513,,
621,1,513,,
622,2,513,,
623,2,513,,
624,10,513,,
625,17,513,,
626,50,513,,
627,4,513,,
628,33,513,,
629,7,513,,
630,20,513,,
631,66,513,,
632,8,513,,
633,59,513,,
634,25,513,,
635,25,513,,
636,23,513,,
637,22,513,,
638,19,513,,
639,20,513,,
640,15,513,,
641,7,513,,
642,50,513,,
643,17,513,,
644,19,513,,
645,54,513,,
646,7,513,,
647,9,513,,
648,10,513,,
649,14,513,,
650,27,513,,
651,34,513,,
652,3,513,,
653,40,513,,
654,13,513,,
655,65,513,,
656,17,513,,
657,48,513,,
658,10,513,,
659,30,513,,
660,58,513,,
661,4,513,,
662,16,513,,
663,15,513,,
664,9,513,,
665,4,513,,
666,0,513,,
667,11,513,,
668,37,513,,
669,3,513,,
670,26,513,,
671,11,513,,
672,47,513,,
673,32,513,,
674,25,513,,
675,18,513,,
676,7,513,,
677,53,513,,
678,51,513,,
679,59,513,,
680,22,513,,
681,17,513,,
682,46,513,,
683,29,513,,
684,15,513,,
685,40,513,,
686,10,513,,
687,17,513,,
688,18,513,,
689,7,513,,
690,13,513,,
691,26,513,,
692,12,513,,
693,30,513,,
694,24,513,,
695,44,513,,
696,40,513,,
697,30,513,,
698,2,513,,
699,59,513,,
700,49,513,,
701,2,513,,
702,25,513,,
703,12,513,,
704,28,513,,
705,11,513,,
706,2,513,,
707,31,513,,
708,6,513,,
709,4,513,,
710,19,513,,
711,19,513,,
712,64,513,,
713,8,513,,
714,32,513,,
715,8,513,,
716,19,513,,
717,1,513,,
718,25,513,,
719,37,513,,
720,40,513,,
721,7,513,,
722,4,513,,
723,25,513,,
724,37,513,,
725,8,513,,
726,40,513,,
727,23,513,,
728,43,513,,
729,31,513,,
730,27,513,,
731,54,513,,
732,2,513,,
733,45,513,,
734,30,513,,
735,7,513,,
736,12,513,,
737,21,513,,
738,17,513,,
739,33,513,,
740,56,513,,
741,2,513,,
742,32,513,,
743,22,513,,
744,20,513,,
745,50,513,,
746,37,513,,
747,29,513,,
748,17,513,,
749,23,513,,
750,6,513,,
751,20,513,,
752,32,513,,
753,2,513,,
754,8,513,,
755,49,513,,
756,17,513,,
757,15,513,,
758,5,513,,
759,1,513,,
760,2,513,,
761,37,513,,
762,9,513,,
763,36,513,,
764,44,513,,
765,11,513,,
766,8,513,,
767,35,513,,
768,4,513,,
769,5,513,,
770,29,513,,
771,47,513,,
772,16,513,,
773,10,513,,
774,2,513,,
775,22,513,,
